brsr_uri,gri_uri,brsr_label,gri_label,relationship,confidence_score,similarity_score,evidence_summary,llm_verification,llm_explanation,ontology_path,brsr_id,gri_id,lexical_score,structural_score,property_score,reasoning_score,overall_confidence,skos_relation,reasoning,verification
http://example.org/ontology/rso#Disclosure_Q10_-4902536702272193205,http://example.org/ontology/rso#Disclosure_Disclosure_403_1_Occupational_health_and_safety_ma,10. Health and safety management system:,Disclosure 403-1 Occupational health and safety management system,Broader,44.06169382800226,0.44061693828002263,"{'label_similarity': 0.6092391304347825, 'definition_similarity': 0.0, 'embedding_similarity': 0.6242128610610962, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q10_-4902536702272193205,Disclosure_Disclosure_403_1_Occupational_health_and_safety_ma,0.6092391304347825,0.17,0.0,0.44061693828002263,44.06169382800226,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q10_-4902536702272193205,http://example.org/ontology/rso#Disclosure_Disclosure_403_8_Workers_covered_by_an_occupationa,10. Health and safety management system:,Disclosure 403-8 Workers covered by an occupational health and safety management system,Broader,39.11625497341157,0.3911625497341157,"{'label_similarity': 0.49000000000000005, 'definition_similarity': 0.0, 'embedding_similarity': 0.606625497341156, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q10_-4902536702272193205,Disclosure_Disclosure_403_8_Workers_covered_by_an_occupationa,0.49000000000000005,0.17,0.0,0.3911625497341157,39.11625497341157,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q5_6360320180423613439,http://example.org/ontology/rso#Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack,5. Reclaimed products and their packaging materials (as percentage of products sold) for,Disclosure 301-3 Reclaimed products and their packaging materials,Narrower,39.07086634854087,0.39070866348540867,"{'label_similarity': 0.5021650326797386, 'definition_similarity': 0.0, 'embedding_similarity': 0.5534265041351318, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#narrowMatch,Disclosure_Q5_6360320180423613439,Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack,0.5021650326797386,0.17,0.0,0.39070866348540867,39.07086634854087,narrowMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_102_6_Scope_2_GHG_emissions,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 102-6 Scope 2 GHG emissions,Narrower,38.184357401922156,0.38184357401922153,"{'label_similarity': 0.4301948051948052, 'definition_similarity': 0.0, 'embedding_similarity': 0.7526565194129944, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#narrowMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_6_Scope_2_GHG_emissions,0.4301948051948052,0.17,0.0,0.38184357401922153,38.184357401922156,narrowMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_102_6_Scope_2_GHG_emissions_28,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 102-6 Scope 2 GHG emissions 28,Broader,37.223435092439836,0.3722343509243984,"{'label_similarity': 0.4214460784313725, 'definition_similarity': 0.0, 'embedding_similarity': 0.6915591955184937, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_6_Scope_2_GHG_emissions_28,0.4214460784313725,0.17,0.0,0.3722343509243984,37.223435092439836,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_102_5_Scope_1_GHG_emissions,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 102-5 Scope 1 GHG emissions,Narrower,35.89368373780024,0.35893683737800236,"{'label_similarity': 0.37261904761904757, 'definition_similarity': 0.0, 'embedding_similarity': 0.753892183303833, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#narrowMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_5_Scope_1_GHG_emissions,0.37261904761904757,0.17,0.0,0.35893683737800236,35.89368373780024,narrowMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 305-1 Direct (Scope 1) GHG emissions,Broader,35.45170871797302,0.3545170871797302,"{'label_similarity': 0.37910798122065725, 'definition_similarity': 0.0, 'embedding_similarity': 0.6837389469146729, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions,0.37910798122065725,0.17,0.0,0.3545170871797302,35.45170871797302,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 102-5 Scope 1 GHG emissions 25,Broader,35.159355997284074,0.35159355997284075,"{'label_similarity': 0.369683257918552, 'definition_similarity': 0.0, 'embedding_similarity': 0.6922025680541992, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25,0.369683257918552,0.17,0.0,0.35159355997284075,35.159355997284074,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions_9,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 305-1 Direct (Scope 1) GHG emissions 9,Broader,35.08208997657156,0.3508208997657156,"{'label_similarity': 0.37045940170940167, 'definition_similarity': 0.0, 'embedding_similarity': 0.6813713908195496, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions_9,0.37045940170940167,0.17,0.0,0.3508208997657156,35.08208997657156,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q6_-5688596556448572703,http://example.org/ontology/rso#Disclosure_Disclosure_305_2_Energy_indirect_Scope_2_GHG_emi,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure 305-2 Energy indirect (Scope 2) GHG emissions,Broader,34.27121931431674,0.34271219314316737,"{'label_similarity': 0.35376974019358126, 'definition_similarity': 0.0, 'embedding_similarity': 0.6670429706573486, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#broadMatch,Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_2_Energy_indirect_Scope_2_GHG_emi,0.35376974019358126,0.17,0.0,0.34271219314316737,34.27121931431674,broadMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
